:START_ID,:END_ID,:TYPE
e1751,e1160,温度
e1751,e939,环境
e10558,e10558,中文名
e10558,e10808,作用
e10558,e354,单位
e10558,e6789,反映
e10558,e907,外文名
e10558,e3223,标志
e2014,e3942,多发群体
e2014,e518,就诊科室
e2014,e11797,常见病因
e2014,e2936,常见症状
e2014,e4454,英文名称
e745,e745,中文学名
e745,e11767,别称
e745,e134,拉丁学名
e745,e7371,界
e201,e6010,中文名
e201,e5682,外文名
e201,e5863,拼音
e201,e749,类型
e201,e7540,解释
e5524,e5524,中文名
e5524,e736,作用
e5524,e699,外文名
e5524,e6053,所需技术
e4651,e4651,中文名
e4651,e7251,成分
e4651,e2766,拼音
e4651,e9974,用途
e1022,e1022,中文名
e1022,e531,外文名
e1022,e4340,用途
e1022,e487,简介
e6842,e6842,中文名
e6842,e1100,主要功能
e6842,e7036,别名
e6842,e9710,外文名
e2432,e4933,中文名
e2432,e3070,外文名
e2432,e5769,拼音
e2432,e7429,简介
e7001,e7001,中文名
e7001,e4232,分子式
e7001,e2216,分子量
e7001,e3346,外文名
e4137,e7176,CAS登录号
e4137,e4078,EINECS登录号
e4137,e4137,中文名
e4137,e2065,分子量
e4137,e7807,别称
e4137,e1,化学式
e4137,e1,危险品运输编号
e4137,e1,危险性描述
e4137,e1,危险性符号
e4137,e9396,外观
e4137,e5172,安全性描述
e4137,e1,密度
e4137,e7255,应用
e4137,e4204,水溶性
e4137,e1,沸点
e4137,e9986,熔点
e4137,e10724,英文名
e4137,e1,闪点
e6054,e2094,CAS登录号
e6054,e8862,EINECS登录号
e6054,e6054,中文名
e6054,e4356,分子量
e6054,e1313,别称
e6054,e9217,化学式
e6054,e5742,日文名
e6054,e280,沸点
e6054,e4662,英文名
e6054,e3504,闪点
e5997,e11914,CAS登录号
e5997,e3803,EINECS登录号
e5997,e5997,中文名
e5997,e10746,别称
e5997,e4971,化学式
e5997,e7372,英文名
e11289,e11289,中文名
e11289,e2527,外文名
e11289,e2394,性状
e11289,e7039,最适温度范围
e10999,e10999,中文学名
e10999,e1584,分布区域
e10999,e333,属
e10999,e858,拉丁学名
e10999,e10886,界
e10999,e443,目
e10999,e4219,科
e7364,e7364,中文名
e7364,e7083,可与
e7364,e11843,含氮量
e7364,e5122,外文名
e7364,e2546,存在于
e7364,e10735,氨基酸数量
e333,e333,中文名
e333,e858,外文名
e333,e11175,最常见
e333,e10564,最适pH
e333,e3983,最适生长温度
e333,e3700,类别
e3023,e4287,就诊科室
e3023,e1731,常见病因
e3023,e2120,常见症状
e3023,e9263,英文名称
e2127,e4943,就诊科室
e2127,e11455,常见病因
e2127,e11790,常见症状
e2127,e7350,英文名称
e1502,e1502,中文名
e1502,e3823,别称
e1502,e1380,又称
e1502,e10724,外文名
e1502,e7977,对象
e4333,e4333,中文名
e4333,e11134,出生地
e4333,e4402,出生日期
e4333,e6755,毕业院校
e4333,e8411,籍贯
e4333,e407,职业
e4333,e10208,逝世日期
e10242,e6389,中文学名
e10242,e1957,亚纲
e10242,e5443,分布区域
e10242,e5035,别称
e10242,e8642,属
e10242,e9198,拉丁学名
e10242,e674,界
e10242,e6922,目
e10242,e6389,种
e10242,e7924,科
e10242,e7561,纲
e10242,e11812,门
e1222,e1222,中文名
e1222,e4461,外文名
e1222,e8760,概述
e1222,e1485,筛选原理
e1222,e9839,简介
e4346,e4346,中文学名
e4346,e3685,分类
e4346,e1639,别称
e4346,e73,拉丁学名
e4346,e10459,界
e4346,e7700,纲
e4346,e73,英文名
e4346,e5971,门
e10554,e7553,中文学名
e10554,e1046,亚属
e10554,e6969,分布区域
e10554,e6058,别称
e10554,e3513,功效
e10554,e979,属
e10554,e9206,拉丁学名
e10554,e4493,拼音
e10554,e6021,界
e10554,e9745,目
e10554,e7583,种
e10554,e11938,科
e10554,e5017,称号
e10554,e2466,纲
e10554,e10222,英文名
e10554,e2901,门
e10554,e10000,颜色
e637,e11153,专业
e637,e637,中文名
e637,e2323,外文名
e637,e4324,属
e637,e11678,拼音
e637,e6076,释义
e1512,e1512,中文学名
e1512,e4495,亚纲
e1512,e712,亚门
e1512,e8716,体色
e1512,e534,体长
e1512,e10648,别称
e1512,e6456,卵形状
e1512,e3909,卵长
e1512,e2474,卵颜色
e1512,e674,界
e1512,e9480,目
e1512,e4815,纲
e1512,e8397,门
e1512,e836,食物
e9630,e9630,中文名
e9630,e9155,分类
e9630,e10571,本质
e9630,e796,繁殖方式
e10122,e10122,中文学名
e10122,e3970,亚门
e10122,e9242,分布
e10122,e8735,别称
e10122,e9516,拼音
e10122,e7371,界
e10122,e1148,英文名
e3506,e3506,中文学名
e3506,e6457,分布区域
e3506,e5695,拉丁学名
e3506,e11946,物种数量
e3506,e6021,界
e3506,e3506,门
e10937,e10937,中文名
e10937,e6656,作用
e10937,e2599,属于
e10937,e2856,类型
e9136,e9136,中文名
e9136,e6034,包括
e9136,e305,外文名
e9136,e4438,特点
e1281,e1281,中文名
e1281,e6936,异名：
e1281,e3065,性质
e1281,e8428,成分：
e9694,e9694,中文学名
e9694,e5253,亚纲
e9694,e4230,亚门
e9694,e2359,分布区域
e9694,e4297,别称
e9694,e1258,拉丁学名
e9694,e7371,界
e9694,e243,目
e9694,e9694,科
e9694,e3408,纲
e9694,e11605,门
e2673,e9836,中文学名
e2673,e2970,主要营养成分
e2673,e9072,二名法
e2673,e8370,亚目
e2673,e651,亚科
e2673,e5253,亚纲
e2673,e1784,亚门
e2673,e10289,分布区域
e2673,e2728,别称
e2673,e7683,副作用
e2673,e5589,备注
e2673,e7693,属
e2673,e452,拉丁学名
e2673,e8755,族
e2673,e2563,是否含防腐剂
e2673,e2926,生活方式
e2673,e7371,界
e2673,e243,目
e2673,e9836,种
e2673,e9694,科
e2673,e7155,繁殖器官
e2673,e6737,纲
e2673,e3915,营养器官
e2673,e2482,适应人群
e2673,e2113,门
e11402,e11402,中文名
e11402,e6768,分科
e11402,e11391,外文名
e11402,e7399,寄生2
e11402,e11036,寄生
e11402,e5790,种
e4261,e4261,中文学名
e4261,e7885,界
e8201,e7357,CAS登录号
e8201,e8201,中文名
e8201,e10259,分子量
e8201,e1891,别称
e8201,e812,化学式
e8201,e4224,外观
e8201,e2510,熔点
e8201,e994,英文名
e8867,e8867,中文学名
e8867,e9545,亚纲
e8867,e11998,亚门
e8867,e674,界
e8867,e10601,目
e8867,e315,纲
e8867,e124,门
e7705,e7705,中文学名
e7705,e2330,亚目
e7705,e9545,亚纲
e7705,e9510,亚门
e7705,e6067,分布区域
e7705,e954,别称
e7705,e674,界
e7705,e2523,目
e7705,e7705,种
e7705,e5468,科
e7705,e315,纲
e7705,e247,门
e6797,e6797,中文名
e6797,e6478,主要功能
e6797,e5768,别称
e6797,e4430,外文名
e6797,e10344,提取来源
e6797,e3583,熔点
e6797,e15,生产方法
e8061,e8061,中文学名
e8061,e1324,亚目
e8061,e9545,亚纲
e8061,e11998,亚门
e8061,e11636,别称
e8061,e1494,拉丁学名
e8061,e8821,特征
e8061,e674,界
e8061,e1710,目
e8061,e8061,科
e8061,e315,纲
e8061,e247,门
e8061,e6509,颜色
e1916,e1916,中文学名
e1916,e11275,亚目
e1916,e9545,亚纲
e1916,e5109,分布区域
e1916,e4911,别称
e1916,e5418,总科
e1916,e674,界
e1916,e7716,目
e1916,e1707,种
e1916,e5418,科
e1916,e315,纲
e1916,e247,门
e10094,e10471,中文学名
e10094,e67,亚目
e10094,e1127,分布区域
e10094,e2725,别称
e10094,e10641,常见生物
e10094,e10663,形态特征
e10094,e674,界
e10094,e3533,目
e10094,e5874,纲
e10094,e9105,门
e4697,e4697,中文名
e4697,e10760,外文名
e4697,e5155,科室
e7397,e5886,主要用药禁忌
e7397,e7953,主要适用症
e7397,e4730,其他功效1
e7397,e9188,其他功效2
e7397,e6290,别名
e7397,e6351,制法
e7397,e7617,剂型
e7397,e1262,外文名称
e7397,e7730,外观
e7397,e3740,性味
e7397,e2870,摘录
e7397,e62,是否处方药
e7397,e3449,是否纳入医保
e7397,e10312,来源
e7397,e2539,用法用量
e7397,e6272,药品名称
e7397,e202,运动员慎用
e5246,e5246,中文名
e5246,e2813,分类
e5246,e6546,外观
e5246,e11232,应用
e5246,e6505,水溶性
e5246,e3234,英文名
e6703,e10733,中文名
e6703,e8075,功能
e6703,e9150,基础
e6703,e11685,应用学科
e5046,e5046,中文名
e5046,e10473,作用
e5046,e1596,分子量
e5046,e8810,定义
e5046,e2791,解释
e8241,e8241,中文名
e8241,e10055,外文名
e8241,e9814,所属
e8241,e1619,适应疾病
e9970,e9725,传染性
e9970,e7049,又称
e9970,e704,就诊科室
e9970,e2048,常见病因
e9970,e2838,常见症状
e9970,e10698,英文名称
e6533,e6533,中文名
e6533,e1016,原因
e6533,e6090,类别
e6533,e733,阐述
e920,e5061,中文学名
e920,e109,二名法
e920,e4802,亚纲
e920,e1784,亚门
e920,e3181,别称
e920,e9511,同义学名
e920,e6168,命名者及年代
e920,e4978,属
e920,e109,拉丁学名
e920,e7371,界
e920,e243,目
e920,e5061,种
e920,e3760,科
e920,e5528,纲
e920,e3914,英文名称
e920,e2113,门
e5363,e5363,中文名
e5363,e1058,外文名
e5363,e9873,拼音
e5363,e1586,类型
e9139,e4623,中文学名
e9139,e8454,二名法
e9139,e2262,分布区域
e9139,e5052,属
e9139,e8454,拉丁学名
e9139,e10886,界
e9139,e5779,目
e9139,e4623,种
e9139,e664,科
e9139,e11266,纲
e9139,e10184,门
e11766,e11766,中文名
e11766,e9794,外文名
e11766,e7448,常见种类
e11766,e2255,连接方式
e4551,e4551,中文学名
e4551,e11808,亚纲
e4551,e9154,亚门
e4551,e4084,分布区域
e4551,e1852,别称
e4551,e674,界
e4551,e11996,目
e4551,e5852,种类
e4551,e2853,纲
e4551,e247,门
e8120,e8120,中文名
e8120,e3967,举例
e8120,e234,外文名
e8120,e5217,特征
e3812,e3812,中文学名
e3812,e3943,别称
e3812,e10135,形状
e3812,e10886,界
e1611,e1611,中文名
e1611,e7117,别名
e1611,e780,外文名
e1611,e4386,生长环境
e1611,e10886,界
e1611,e9604,目
e1611,e2358,科
e1611,e8455,纲
e469,e469,中文名
e469,e4301,形状
e469,e6711,模式种
e469,e6901,直径
e506,e506,中文学名
e506,e10952,亚纲
e506,e9154,亚门
e506,e4625,别称
e506,e1600,属
e506,e674,界
e506,e2853,纲
e506,e247,门
e506,e6149,领域
e2684,e2684,中文学名
e2684,e3658,定
e2684,e7371,界
e2684,e2952,目
e2684,e11099,科
e2684,e2964,纲
e10258,e1995,中文名
e10258,e9025,传播方式
e10258,e3380,传染途径
e10258,e3698,全称
e10258,e11446,功能
e10258,e1561,外文名
e4531,e4531,中文名
e4531,e3792,发现事件
e4531,e11625,发现者
e4531,e10417,外文名
e4531,e10467,形状
e4531,e5140,释义
e9484,e9484,中文学名
e9484,e9851,亚纲
e9484,e5433,分布区域
e9484,e11251,属
e9484,e674,界
e9484,e11126,目
e9484,e4162,科
e9484,e10156,纲
e9484,e10298,门
e8686,e8686,中文名
e8686,e8375,外文名
e8686,e7586,形式
e8686,e9709,根据
e8686,e11345,用途
e8686,e12004,类型
e8505,e9415,就诊科室
e8505,e9478,常见病因
e8505,e2276,常见症状
e8505,e9689,英文名称
e4153,e4153,中文名
e4153,e2771,外文名
e4153,e3653,意义
e4153,e6670,拼音
e4153,e6144,相关领域
e4153,e2817,简称
e2927,e2927,中文名
e2927,e10056,包括
e2927,e11155,原料
e2927,e8791,含义
e2735,e9415,就诊科室
e5242,e9725,不合宜人群
e5242,e5242,中文名
e5242,e11056,人群
e5242,e2701,检查前禁忌
e6204,e6204,中文名
e6204,e8111,介绍
e6204,e4090,外文名
e6204,e1436,检测项目
e6204,e3515,简介
e1625,e1625,中文名
e1625,e5683,外文名
e1625,e11319,学科
e1625,e3793,特点
e1625,e9855,目的
e8620,e8620,中文名
e8620,e3916,分类
e8620,e3115,外文名
e8620,e467,种类
e693,e693,中文名
e693,e269,外文名
e693,e4038,性质
e693,e5773,类型
e982,e4738,就诊科室
e982,e1429,常见病因
e982,e821,常见症状
e982,e1375,英文名称
e2852,e2852,中文名
e2852,e3113,作用
e2852,e10798,外文名
e2852,e8869,成分
e2852,e4656,类别
e6124,e6124,中文名
e6124,e4314,外文名
e6124,e610,性质
e6124,e1778,所属学科
e6124,e4677,解释
e1361,e1361,中文名
e1361,e1361,也称
e1361,e7335,作用
e1361,e1670,功能
e1361,e1954,外文名
e6847,e6847,中文学名
e6847,e3083,二名法
e6847,e5253,亚纲
e6847,e4230,亚门
e6847,e5806,分布区域
e6847,e7637,别称
e6847,e1307,属
e6847,e3083,拉丁学名
e6847,e7371,界
e6847,e6362,目
e6847,e6847,种
e6847,e8658,科
e6847,e6737,纲
e6847,e2113,门
e2148,e2148,中文名
e2148,e504,别称
e2148,e10108,功能
e2148,e10046,包括
e2148,e8900,外文名
e2148,e5037,形状
e2148,e10520,直径
e2148,e11982,颜色
e10360,e10360,别称
e10360,e5439,多发群体
e10360,e3989,常见发病部位
e10360,e695,常见症状
e10360,e9481,英文名称
e877,e547,就诊科室
e877,e11824,常见病因
e877,e11645,常见症状
e877,e9481,英文名称
e413,e413,中文名
e413,e11447,增殖
e413,e11866,外文名
e413,e8273,属于
e1766,e1766,中文名
e1766,e4794,分类
e1766,e11761,外文名
e1766,e9843,学科
e11293,e11293,中文学名
e11293,e3576,分布区域
e11293,e2930,拉丁学名
e11293,e9460,构成细胞壁
e11293,e7371,界
e3827,e3827,中文名
e3827,e6358,外文名
e3827,e9953,存在位置
e3827,e3938,实质
e3827,e4401,证实时间
e3827,e9171,证实者
e6943,e6943,中文名
e6943,e10973,别称
e6943,e118,外文名
e6943,e916,解释
e4964,e4964,中文名
e4964,e4436,作用
e4964,e4167,性质
e4964,e5726,来源
e4964,e4777,美称
e1863,e1863,中文名
e1863,e5701,又叫
e1863,e11185,外文名
e1863,e10338,属性
e11192,e11192,中文学名
e11192,e5488,作用
e11192,e791,别称
e11192,e4321,发现时间
e11192,e10424,性质
e11192,e3645,拉丁学名
e11192,e11045,简称
e2742,e2742,中文学名
e2742,e6139,分布区域
e2742,e333,属
e2742,e11626,拉丁学名
e2742,e10886,界
e2742,e443,目
e2742,e4219,科
e7410,e7410,中文名
e7410,e3916,分类
e7410,e8303,外文名
e7410,e7861,定义
e8702,e8702,中文名
e8702,e5274,外文名
e8702,e5307,概述
e8702,e5804,生物制品
e1557,e1557,中文名
e1557,e9221,分类
e1557,e9326,功能
e1557,e8763,特指
e11999,e11999,中文名
e11999,e10602,包裹于
e11999,e8955,外文名
e11999,e11956,被膜：
e1433,e1433,中文学名
e1433,e1433,亚科
e1433,e6678,亚门
e1433,e1955,别称
e1433,e6256,属
e1433,e4450,拉丁学名
e1433,e7371,界
e1433,e10070,科
e11787,e7198,三大类种：
e11787,e11787,中文名
e11787,e4199,作用
e11787,e1181,统称
e9682,e4472,CAS登录号
e9682,e307,EINECS登录号
e9682,e9682,中文名
e9682,e10529,分子式
e9682,e3334,分子量
e9682,e8754,别称
e9682,e10529,化学式
e9682,e2500,危险品标志
e9682,e2875,密度
e9682,e7353,沸点
e9682,e6037,熔点
e9682,e8723,英文名
e9682,e9092,蒸气压
e9682,e2264,闪点
e10016,e7832,传播途径
e10016,e11073,传染性
e10016,e3255,就诊科室
e10016,e228,常见病因
e10016,e11516,常见症状
e10016,e9098,英文名称
e7053,e7053,中文名
e7053,e8858,发现地点
e7053,e9265,症状
e7053,e9090,解释
e2696,e5845,主要病因
e2696,e3142,主要症状
e2696,e6436,传播途径
e2696,e1339,传染性
e2696,e7479,其他名称
e2696,e138,分布地区
e2696,e7094,多发群体
e2696,e4943,所属科室
e2696,e6665,是否进入医保
e2696,e7254,直径
e2696,e9098,英文名称
e2696,e2696,西医学名
e10855,e10855,中文名
e10855,e1774,就诊科室
e10855,e9098,英文名
e2459,e2459,中文名
e2459,e2206,又称
e2459,e9323,属性
e2459,e7258,拼音
e2459,e9930,级别
e2459,e11259,造成危害
e4789,e4789,中文名
e4789,e9131,外文名
e4789,e6734,平均致死率
e4789,e984,感染人数
e4789,e6418,时间
e358,e358,中文名
e358,e1040,方法
e8533,e8533,中文名
e8533,e4993,危害
e8533,e7839,外文名
e8533,e7922,定义
e8533,e400,词性
e10549,e11604,就诊科室
e10549,e8911,常见病因
e10549,e1230,常见症状
e10549,e6695,英文名称
e8307,e9725,传染性
e8307,e11604,就诊科室
e8307,e2310,常见发病部位
e8307,e55,英文名称
e11303,e11303,中文名
e11303,e6291,位置
e11303,e1575,外文名
e11303,e6665,是否含蛋白质
e11303,e5300,英文名
e1641,e1641,中文名
e1641,e3790,别称
e1641,e8199,外文名
e1641,e1526,活性
e1641,e6806,观点1
e1641,e10347,观点2
e6063,e6063,中文名
e6063,e12002,外文名
e6063,e4176,如
e6063,e10652,意思
e6063,e4866,针刺疗法
e6577,e6577,中文学名
e6577,e10521,亚门
e6577,e12001,属
e6577,e2632,拉丁学名
e6577,e7371,界
e6577,e9723,目
e6577,e6577,种
e6577,e10070,科
e6577,e4391,纲
e6577,e5861,门
e5949,e5949,中文名
e5949,e7061,外文名
e11616,e11616,中文名
e11616,e6839,意义
e11586,e11586,中文名
e11586,e5922,外文名
e11586,e8780,特点
e11586,e8049,诞生年代
e3890,e1579,中文名
e3890,e7253,外文名
e10614,e5402,不足
e10614,e10614,中文名
e10614,e409,分化产生
e10614,e5115,特点
e10093,e10093,中文名
e10093,e11617,外文名
e2776,e2776,中文名
e2776,e11088,作用
e2776,e8961,使用
e2776,e11435,分类
e2776,e3300,外文名
e11341,e11341,中文名
e11341,e1418,利用
e11341,e399,外文名
e11341,e10002,诱发
e10263,e10263,中文名
e10263,e2271,外文名
e10263,e7782,存在位置
e10263,e4827,性质
e1294,e1294,中文学名
e1294,e6861,作用
e1294,e7382,分布区域
e1294,e4848,别称
e1294,e3571,属
e1294,e10609,应用
e817,e817,中文名
e817,e4336,磷酸类脂：
e817,e9910,细胞壁组分为
e817,e217,醌：
e9499,e8707,别名
e9499,e4663,剂型
e9499,e10574,外文名称
e9499,e9499,药品名称
e5977,e5977,中文名
e5977,e1911,又称
e5977,e11103,外文名
e5977,e4989,方式
e8293,e8293,中文名
e8293,e7630,全名
e8293,e5144,外文名
e8293,e4622,对应疾病
e8293,e9540,正常参考值
e8293,e5702,简称
e10948,e10948,中文名
e10948,e7651,发现者
e10948,e6684,外文名
e6483,e6483,中文名
e6483,e11798,主要功效
e6483,e9947,储藏方法
e6483,e8724,基本组成
e6483,e2935,外文名
e6483,e4440,缩写
e11464,e11464,发病特征
e11464,e3749,发病部位
e11464,e6636,多发人群
e11464,e6665,是否复发
e11464,e3596,治疗方法
e11464,e6105,饮食禁忌
e11454,e11454,中文学名
e11454,e1976,二名法
e11454,e4230,亚门
e11454,e5179,分布区域
e11454,e1644,别称
e11454,e8574,属
e11454,e1976,拉丁学名
e11454,e7371,界
e11454,e243,目
e11454,e11454,种
e11454,e5002,科
e11454,e6737,纲
e11454,e2113,门
e7783,e3469,多发群体
e7783,e953,就诊科室
e7783,e9440,常见病因
e7783,e10803,常见症状
e7783,e3789,英文名称
e5302,e5302,中文名
e5302,e10434,外文名
e5302,e675,领域
e9153,e9153,中文名
e9153,e3420,分子式
e9153,e8086,别称
e9153,e3747,外文名
e9084,e9084,中文名
e9084,e3146,出生日期
e9084,e5330,国籍
e9084,e10164,毕业院校
e9084,e1263,职业
e5944,e5944,中文名
e5944,e10559,功率密度
e5944,e11151,外文名
e5944,e3481,应用领域
e5944,e10193,所属学科
e5944,e7572,频率
e5355,e5355,中文名
e5355,e9048,优点
e5355,e6921,分类
e5355,e9789,外文名
e7824,e7824,别称
e7824,e9764,英文名称
e4273,e4273,中文名
e4273,e9238,外文名
e4273,e4001,缩写
e6423,e6423,中文名
e6423,e1286,临床表现
e6423,e9869,代表
e6423,e11063,外文名
e6423,e3102,特性
e6423,e11288,能力
e6423,e410,解释
e6730,e6730,中文名
e6730,e3887,别名
e6730,e7385,外文名
e6730,e11461,定义
e6730,e6976,应用
e6730,e4784,特点
e754,e754,中文名
e754,e8555,危害
e754,e1242,口温
e754,e5552,外文名
e8907,e8907,中文名
e8907,e11637,举例
e8907,e10110,分类
e8907,e3735,又称
e8907,e7660,外文名
e8907,e2544,定义
e8907,e6676,提出时间
e1132,e1132,中文名
e1132,e5979,外文名
e1132,e11997,穴位数目
e1132,e9883,简称
e2479,e1447,别称
e2479,e5263,就诊科室
e2479,e11028,常见病因
e2479,e10581,常见症状
e2479,e10172,英文名称
e3603,e3603,中文名
e3603,e790,外文名
e2456,e11116,中文名
e2456,e7460,外文名
e2456,e8975,转化
e2456,e1220,首先发现
e1314,e1314,中文名
e1314,e4673,产地
e1314,e5868,优点
e1314,e2384,技术
e1314,e11573,抗病毒品种
e1314,e9941,支链淀粉土豆
e136,e136,中文名
e136,e4321,出现时间
e136,e5823,外文名
e136,e3718,定义
e1136,e1136,中文名
e1136,e3584,分类
e1136,e7089,别称
e1136,e9375,外文名
e1136,e5470,定义
e1136,e4143,涉及领域
e7089,e7089,中文名
e7089,e672,代表食物
e7089,e4218,外文名
e7089,e2220,手段
e7089,e150,技术
e7089,e9976,起源国家
e7089,e10251,起源时间
e2126,e2126,中文名
e2126,e9911,发现时间
e2126,e8087,发现者
e2126,e328,外文名
e2126,e9920,定义
e2126,e8660,类别
e6252,e6252,中文名
e6252,e790,外文名
e2339,e2339,中文名
e2339,e7792,外文名
e2339,e1795,简称
e2339,e4578,补充
e7120,e7120,中文名
e7120,e9130,主要生存地
e7120,e2826,作用
e7120,e5764,外文名
e7120,e3584,所属学科
e7120,e11211,所属领域
e11513,e11513,中文名
e11513,e3192,产生
e11513,e794,外文名
e11513,e10041,应用
e11513,e5142,来源
e11513,e3194,注意事项
e3871,e3871,中文学名
e3871,e3889,发现人
e3871,e6985,发现时间
e3871,e11213,拉丁学名
e3871,e7885,界
e3871,e11970,科
e3871,e2087,门
e11139,e4963,传播途径
e11139,e11073,传染性
e11139,e2155,多发群体
e11139,e608,就诊科室
e11139,e79,常见发病部位
e11139,e4457,英文名称
e9798,e9798,中文学名
e9798,e6951,属
e9798,e9377,拉丁学名
e9798,e7371,界
e9798,e4648,目
e9798,e11483,科
e5957,e1618,中文名
e5957,e8698,外文名
e5957,e2386,常见种类
e5957,e2807,本质
e5957,e6721,载体分类
e5957,e6149,领域
e3350,e3350,中文名
e3350,e398,别称
e3350,e1486,外文名
e3350,e10914,过程
e2324,e1437,中文名
e2324,e2500,外文名
e2324,e6848,属于
e2324,e5391,表面
e11985,e11985,中文名
e11985,e302,外文名
e6174,e1,未知属性
e6174,e10749,CAS号
e6174,e6828,EINECS号
e6174,e6174,中文名
e6174,e9,主要作用
e6174,e9796,分子量
e6174,e10967,别名
e6174,e10695,化学式
e6174,e8270,外文名
e6174,e9514,熔点
e6174,e8586,物理性质
e6781,e6781,中文名
e6781,e5285,外文名
e6781,e752,熔点
e6781,e5959,规格
e4925,e9725,传染性
e4925,e7467,多发群体
e4925,e8460,就诊科室
e4925,e5570,常见发病部位
e4925,e8929,常见病因
e4925,e10409,常见症状
e4925,e9023,英文名称
e4069,e9725,传染性
e4069,e8004,就诊科室
e4069,e1105,常见病因
e4069,e7232,常见症状
e4069,e2706,英文名称
e3527,e3527,中文名
e3527,e6662,外文名
e3527,e6870,应用
e3527,e4463,特点
e2196,e2196,中文名
e2196,e3674,制度
e2196,e963,定义
e2196,e8600,管理
e10361,e10361,中文名
e10361,e10200,外文名
e10361,e8619,来源
e10361,e11474,酶学分类号
e4433,e3842,就诊科室
e4433,e8480,常见病因
e4433,e10753,常见症状
e4433,e9764,英文名称
e7417,e7417,中文名
e7417,e8904,外文名
e7417,e1034,机理
e7417,e435,病因
e7417,e5476,过敏原
e9004,e9249,就诊科室
e9004,e11252,常见病因
e9004,e11872,常见症状
e1678,e9725,传染性
e1678,e4190,别称
e1678,e5062,多发群体
e1678,e4738,就诊科室
e1678,e10936,常见发病部位
e1678,e709,常见病因
e1678,e3491,常见症状
e1678,e11149,英文名称
e7248,e5966,别称
e7248,e10962,多发群体
e7248,e8831,就诊科室
e7248,e3474,常见病因
e7248,e852,常见症状
e7248,e12014,英文名称
e1814,e1814,中文名
e1814,e4696,又名
e1814,e7124,外文名
e1814,e2730,常用于
e1814,e7943,溶液
e1814,e4115,试验
e1092,e7269,CAS登录号
e1092,e1446,EINECS登录号
e1092,e1092,中文名
e1092,e5901,别称
e1092,e6149,学科
e1092,e4747,英文名
e9325,e9325,中文名
e9325,e6602,拼音
e9325,e2177,禁用
e9325,e7060,类型
e1556,e1556,中文名
e1556,e8202,外文名
e6924,e6819,CAS登录号
e6924,e10974,EINECS登录号
e6924,e6924,中文名
e6924,e2914,分子量
e6924,e10223,别称
e6924,e5071,化学式
e6924,e8511,危险品运输编号
e6924,e11451,危险性描述
e6924,e8222,外观
e6924,e11437,密度
e6924,e964,水溶性
e6924,e2366,沸点
e6924,e5126,英文名
e6924,e5139,闪点
e9356,e9356,中文名
e9356,e9228,体内会产生
e9356,e11888,运动
e9356,e10042,运动过量
e6255,e6255,中文名
e6255,e296,发展
e6255,e8471,发现
e6255,e3542,提出
e5143,e5143,中文名
e5143,e7675,外文名
e8297,e8297,中文名
e8297,e4788,外文名
e8297,e7418,应用
e8297,e1655,理论基础
e10717,e10717,中文名
e10717,e660,发现于
e10717,e9579,外文名
e10717,e7708,应用
e9870,e9870,中文名
e9870,e4826,举例
e9870,e882,外文名
e9870,e9124,非选择性
e7317,e7317,中文名
e7317,e882,外文名
e8259,e8259,中文名
e8259,e1391,举例
e8259,e6900,注音
e8259,e11654,释义
e2407,e9376,多发群体
e2407,e9415,就诊科室
e2407,e1155,英文名称
e5371,e5371,中文名
e5371,e6098,包括
e5371,e1684,基本特征
e5371,e4722,外文名
e5371,e7812,类型
e9033,e9033,中文名
e9033,e10660,分类
e9033,e9261,复杂性
e9033,e9598,外文名
e9033,e2815,存在
e9033,e3693,定义
e9033,e6359,特点
e10544,e10544,中文学名
e10544,e10547,别称
e10544,e3085,属
e10544,e125,拉丁学名
e10544,e7885,界
e10544,e600,科
e10544,e1582,纲
e10544,e125,英文名
e5382,e5382,中文名
e5382,e612,别名
e5382,e7646,外文名
e5382,e823,特点
e10781,e10781,中文名
e10781,e11195,外文名
e10781,e6033,属于
e10781,e11547,生物
e9331,e9331,中文名
e9331,e8573,应用学科
e9331,e6830,提出者
e9331,e8013,适用领域范围
e11357,e7069,CAS号
e11357,e9927,中文别名
e11357,e11357,中文名
e11357,e8546,英文名称
e5241,e5241,中文名
e5241,e11019,化学式
e5241,e6332,外文名
e5241,e7455,性质
e9340,e1067,多发群体
e9340,e4943,就诊科室
e9340,e6735,常见病因
e9340,e3211,英文名称
e9780,e9780,中文名
e9780,e9783,加热温度
e9780,e5425,外文名
e9780,e7945,用途
e9780,e10958,结构
e9780,e6584,释义
e6104,e6104,中文名
e6104,e11714,外文名
e6104,e2012,有效期
e6104,e9227,汉语拼音
e3841,e3841,中文名
e3841,e3772,外文名
e3841,e2395,影响
e3841,e4842,来源于
e3841,e5708,类型
e3841,e1778,领域
e8436,e2831,CAS登录号
e8436,e8436,中文名
e8436,e7103,分子量
e8436,e5485,别称
e8436,e5757,化学式
e8436,e3655,危险性描述
e8436,e5644,外观
e8436,e4897,安全性描述
e8436,e1699,密度
e8436,e7178,应用
e8436,e3769,水溶性
e8436,e755,沸点
e8436,e8829,熔点
e8436,e8984,英文名
e8436,e2062,闪点
e10763,e2462,CAS登录号
e10763,e2435,EINECS登录号
e10763,e10763,中文名
e10763,e6216,分子量
e10763,e8662,化学式
e10763,e1758,危险品运输编号
e10763,e4761,外观
e10763,e586,密度
e10763,e7271,水溶性
e10763,e8718,沸点
